SALE TYPE,SOLD DATE,PROPERTY.TYPE,ADDRESS,CITY,STATE.OR.PROVINCE,ZIP.OR.POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,1200 Alisa Ln,Arlington,TX,76014,335000,2,2.5,Arlington Tech Center Addition,2168,3920,2020,26,155,150,Active,,,14390818,N,Y,32.684044,-97.09193
MLS Listing,,Single Family Residential,18749 Vista Del Sol,Dallas,TX,75287,374999,4,3.5,Parkway Village Sec Two,2761,3920,1991,45,136,63,Active,,,14380361,N,Y,33.0057279,-96.8340322
MLS Listing,,Condo/Co-op,11150 Valleydale Dr Unit C,Dallas,TX,75230,160000,2,2,Park Central Condominiums,1156,134905,1961,41,138,510,Active,,,14381257,N,Y,32.901046,-96.7714668
MLS Listing,,Condo/Co-op,2525 Turtle Creek Blvd #521,Dallas,TX,75219,265000,2,2,Turtle Creek Gardens Condo,1324,203991,1961,41,200,1050,Active,,,14378472,N,Y,32.8028202,-96.8093109
MLS Listing,,Single Family Residential,3524 asbury,University Park,TX,75205,1349000,3,4.5,Wesley Place,3753,3877,2020,25,359,,Active,,,14390030,N,Y,32.843124,-96.790504
MLS Listing,,Condo/Co-op,14277 Preston Rd #726,Dallas,TX,75254,200000,2,2,Preston On Creek Condos,1299,203382,1982,41,154,426,Active,,,14381878,N,Y,32.9433455,-96.8040617
MLS Listing,,Condo/Co-op,8550 Fair Oaks Xing #109,Dallas,TX,75243,146000,2,2.5,Woodlands On The Creek 02,1120,324086,1982,41,130,455,Active,,,14381043,N,Y,32.8959224,-96.7281089
MLS Listing,,Single Family Residential,3526 Asbury,University Park,TX,75205,1349000,3,4.5,Wesley Place,3741,3877,2020,25,361,,Active,,,14390032,N,Y,32.8431124,-96.7905224
MLS Listing,,Single Family Residential,629 Via La Paloma,Mesquite,TX,75150,185900,3,2.5,Palos Verdes 09,1592,3877,1981,39,117,,Active,,,14383847,N,Y,32.8332355,-96.6038894
MLS Listing,,Townhouse,7517 Pebblestone Dr #14,Dallas,TX,75230,300900,2,2,Crest Meadow Estates,1465,3877,1971,45,205,377,Active,,,14380001,N,Y,32.8910708,-96.7765302
MLS Listing,,Townhouse,3629 Fuchsia Dr,Carrollton,TX,75007,333000,3,2.5,Walker Add Ph 3,1997,3833,2017,11,167,225,Active,,,14406770,N,Y,33.0113164,-96.9088128
MLS Listing,,Single Family Residential,2281 Washington Dr,Carrollton,TX,75010,459990,4,2.5,Hamilton Park,2877,3833,2020,14,160,50,Active,,,14404226,N,Y,33.041299,-96.86764
MLS Listing,,Single Family Residential,2013 Garden Park Ct,Richardson,TX,75080,449000,3,2.5,Savoy Trace Sub,2512,3833,2013,16,179,192,Active,,,14399746,N,Y,32.9799461,-96.7633458
MLS Listing,,Single Family Residential,1841 Stevens Bluff Ln,Dallas,TX,75208,575000,4,2.5,High Grv West Kessler Heights #1,2444,3790,2017,24,235,125,Active,,,14393631,N,Y,32.751561,-96.849046
MLS Listing,,Vacant Land,103 County Rd 530,Mansfield,TX,76063,349000,0,,Hidden Oaks Estates,,217800,,42,,33,Active,,,14381843,N,Y,32.551304,-97.20557
MLS Listing,,Vacant Land,101 County Rd 530,Mansfield,TX,76063,349000,0,,Hidden Oaks Estates,,217800,,42,,33,Active,,,14381833,N,Y,32.546861,-97.203563
MLS Listing,,Condo/Co-op,4777 Cedar Springs Rd Unit 2H,Dallas,TX,75219,176000,2,1.5,Parkside Cedar Spgs Condo,874,185217,1983,42,201,351,Active,,,14381528,N,Y,32.8184739,-96.8215343
MLS Listing,,Single Family Residential,2249 Lexington,Carrollton,TX,75010,422190,3,2.5,Hamilton Park,2160,3790,2020,38,195,50,Active,,,14385190,N,Y,33.040698,-96.868831
MLS Listing,,Condo/Co-op,7901 Windrose Ave #1406,Plano,TX,75024,2400000,3,3.5,Legacy West,2806,87120,2019,42,855,2018,Active,,,14381791,N,Y,33.0852227,-96.8260833
MLS Listing,,Single Family Residential,2253 Lexington Way,Carrollton,TX,75010,537803,4,2.5,Hamilton Park,2906,3790,2018,41,185,50,Active,,,14382503,N,Y,33.0407272,-96.8686703
MLS Listing,,Single Family Residential,545 Southridge Way,Irving,TX,75063,385000,3,2.5,Southridge Ph 01,2764,3746,1999,1,139,91,Active,,,14410985,N,Y,32.9223543,-96.95436
MLS Listing,,Single Family Residential,3692 Asbury St,University Park,TX,75205,850000,3,3.5,Golf Drive,2963,3746,1996,10,287,,Active,,,14408701,N,Y,32.843095,-96.7953788
MLS Listing,,Single Family Residential,2712 Throckmorton St Unit A,Dallas,TX,75219,549900,2,2,Cullums J D,1672,3746,2006,17,329,,Active,,,14396958,N,Y,32.8084389,-96.8140373
MLS Listing,,Townhouse,4019 Travis St,Dallas,TX,75204,825000,2,2.5,Schoellkoph Sub,2236,3746,1971,18,369,200,Active,,,14350438,N,Y,32.8136552,-96.7959391
MLS Listing,,Single Family Residential,4331 Travis St,Dallas,TX,75205,1450000,3,2.5,Cheatham,3757,3746,1999,31,386,378,Active,,,14389568,N,Y,32.819874,-96.7926279
MLS Listing,,Townhouse,7021 Van Gogh Dr,Plano,TX,75093,275000,2,2.5,Pasquinellis Parker Estates Ph,1939,3746,2001,34,142,263,Active,,,14383966,N,Y,33.042752,-96.854612
MLS Listing,,Condo/Co-op,6900 Skillman St #111,Dallas,TX,75231,115000,2,1.5,Skillman Bend Condo,1024,169013,1981,42,112,400,Active,,,14381653,N,Y,32.8777079,-96.7323614
MLS Listing,,Townhouse,2400 Holland Grv,Flower Mound,TX,75028,435000,3,2.5,Riverwalk at Central Park,2242,3746,2018,52,194,135,Active,,,14375023,N,Y,33.0412755,-97.0660543
MLS Listing,,Condo/Co-op,4242 Lomo Alto Dr Unit N111,Highland Park,TX,75219,375000,1,1,Crestpark Highland Park Condo,1093,152765,1950,42,343,575,Active,,,14381562,N,Y,32.8222613,-96.8133981
MLS Listing,,Townhouse,2031 Fleur De Lis Ct,Arlington,TX,76012,169500,2,2,Saint Claire Woods Twnhs,1234,3703,1970,3,137,,Active,,,14412654,N,Y,32.7545271,-97.1440672
MLS Listing,,Townhouse,13644 Brookgreen Dr,Dallas,TX,75240,205000,3,2,Brookgreen Twnhs 01,1408,3703,1968,17,146,250,Active,,,14398868,N,Y,32.932524,-96.766693
MLS Listing,,Single Family Residential,2841 Lee St,Dallas,TX,75206,749999,2,2.5,Alcott's Fitzhugh Hts Add,2385,3703,2013,25,314,,Active,,,14389199,N,Y,32.8164944,-96.7873638
MLS Listing,,Single Family Residential,9142 Rock Daisy Ct,Dallas,TX,75231,549000,4,3.5,Reserve at White Rock,2649,3659,2019,1,207,142,Active,,,14415107,N,Y,32.8837027,-96.7353502
MLS Listing,,Single Family Residential,1717 Circle Creek Dr,Lewisville,TX,75067,259900,3,2.5,Creekview Village,1512,3659,1992,3,172,,Active,,,14411082,N,Y,33.0250512,-97.0304697
MLS Listing,,Single Family Residential,18015 Windflower Way,Dallas,TX,75252,315000,3,2.5,Preston Village Add,1847,3659,1991,12,171,145,Active,,,14403979,N,Y,32.9973288,-96.8034302
MLS Listing,,Townhouse,5803 Bryan Pkwy,Dallas,TX,75206,575000,2,2.5,Alta Vista,2154,3659,2016,19,267,,Active,,,14400069,N,Y,32.8081691,-96.7676872
MLS Listing,,Single Family Residential,7050 Silverberry St,Dallas,TX,75231,750000,4,3.5,Enclave at Lake Highlands,3312,3659,2017,49,226,133,Active,,,14375971,N,Y,32.873943,-96.733563
MLS Listing,,Single Family Residential,1308 Creekview Dr,Lewisville,TX,75067,252999,3,2.5,Creekview Village Ph 1,1520,3615,1993,1,166,,Active,,,14412514,N,Y,33.0238469,-97.0287373
MLS Listing,,Townhouse,8601 Forest Highlands Dr,Plano,TX,75024,244900,2,1.5,Pasquinellis Hidden Creek #2,1359,3615,2004,2,180,215,Active,,,14411543,N,Y,33.094706,-96.784724
MLS Listing,,Single Family Residential,17422 Energy Ln,Dallas,TX,75252,299000,3,2.5,Energy Lane Add,1818,3615,2005,4,164,,Active,,,14413298,N,Y,32.9886242,-96.7774864
MLS Listing,,Townhouse,703 Oakwood Trl,Fort Worth,TX,76112,219900,3,2.5,Woodhaven Cntry Club Estates,2086,3615,1975,5,105,200,Active,,,14406704,N,Y,32.76819,-97.227262
MLS Listing,,Townhouse,3018 Stonehenge Ln,Carrollton,TX,75006,315000,3,2.5,Trafalgar Square 01,2150,3615,1975,10,147,83,Active,August-23-2020 02:00 PM,August-23-2020 04:00 PM,14406431,N,Y,32.958865,-96.85249
